Timestamp,course,ccm_website,social_media,community_event,family_friend_referral,current_student,alumni,hs_teacher,hs_counselor,app_advertisement,employer,billboard,tv,radio,mailer,other_ref,To what extent did the following impact your decision to attend County College of Morris? [Affordable cost],convenient_location,school_programs,online_offers,family_friend_impact,faculty_staff,reputation,financial_aid,scholarships,class_size,extra_curriculars,transfer_credits,negative_other_college_experience,nj_stars,credit_transferability,hs_college_credit,instant_decision_day,titans_tuesday,college_fair_regional,challenger_program,hs_info_session,individual_campus_visit,corporate_training,CCM_summer_camp,hs_computing_class,computing_competitions,summer_computing_club,dual_enrollment_computing,family_in_computing_field,employer_impact,work_xp_impact,current_degree,bachelors_prog,HS_transfer_credits,career_progress,career_change,pro_development,job_displacement,relocation,stay_updated,IT_industry_cert,financial_motivation,personal_motivation,info_from_counselor,info_from_teacher,ccm_it_website,info_from_admissions,info_from_advisor,info_from_employer,ccm_workforce_dev,nj_workforce_dev,info_from_misc,first_choice_major,interest_level,interest_in_computing,gender,race,Age 
2022/10/05 8:38:11 AM EST,CMP 128 Computer Science I,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,,High Impact,Some Impact,,,,High Impact,,Yes,No,No,No,Yes,No,No,No,High Impact,,,High Impact,No Impact,,,Computer Science,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Don't recall,No,No,Don't recall,No,First Choice,,,Woman,Hispanic/Latino,19-20
2022/10/05 8:38:11 AM EST,CMP 128 Computer Science I,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Asian,18 and younger
2022/10/05 8:38:31 AM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,No,Yes,No,No,No,No,No,No,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,CIS Game Development Option,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,First Choice,,,Woman,Multi-Racial,19-20
2022/10/05 8:38:44 AM EST,CMP 128 Computer Science I,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Don't recall,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,,,No Impact,High Impact,,No,No,No,No,Yes,No,No,No,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Technical Studies, Applied Associate of Science",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Engineering,,,Man,White,19-20
2022/10/05 8:38:52 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,Yes,No,No,No,No,No,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,Computer Science,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Radiography,,,Man,Hispanic/Latino,19-20
2022/10/05 8:39:16 AM EST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,Yes,No,No,No,Yes,No,No,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Computer Science,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,First Choice,,,Man,White,18 and younger
2022/10/05 8:39:22 AM EST,CMP 128 Computer Science I,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Changed to Business ,,,,,,,,,,,,,,,,,,,,,,3.0,I am somewhat on the fence because i do want to learn more but sometimes it gets confusing ,Man,Hispanic/Latino,18 and younger
2022/10/05 8:39:32 AM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,CIS Game Development Option,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,History,,,Man,Multi-Racial,21-24
2022/10/05 8:39:59 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,Yes,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Computer Science,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,First Choice,,,Man,No reply,19-20
2022/10/05 8:40:15 AM EST,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering Technology,,,,,,,,,,,,,,,,,,,,,,1.0,"I am in Mechanical, not electronic",Man,White,19-20
2022/10/05 8:40:24 AM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Business,,,Man,Hispanic/Latino,21-24
2022/10/05 8:40:28 AM EST,CMP 128 Computer Science I,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,Yes,No,No,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,First Choice,,,Man,White,19-20
2022/10/05 8:42:07 AM EST,CMP 128 Computer Science I,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,Some Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,4.0,I would like to learn about computing,Man,Hispanic/Latino,19-20
2022/10/05 8:43:17 AM EST,CMP 128 Computer Science I,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,,,,High Impact,,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,High Impact,,No Impact,Computer Science,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Don't recall,Don't recall,Yes,No,No,No,No,No,No,Business,,,Man,White,19-20
2022/10/05 8:45:25 AM EST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Don't recall,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,CIS Game Development Option,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,,,Man,Multi-Racial,18 and younger
2022/10/05 8:46:09 AM EST,CMP 128 Computer Science I,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,High Impact,,,,,,,CIS Game Development Option,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Man,White,21-24
2022/10/05 8:46:40 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,Don't recall,Don't recall,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,,,Some Impact,Some Impact,No,No,No,No,No,No,No,No,,,,,Some Impact,,,Computer Science,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,First Choice,,,Man,Multi-Racial,21-24
2022/10/05 8:47:24 AM EST,CMP 128 Computer Science I,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,4.0,I would like to learn about computing,Man,Hispanic/Latino,19-20
2022/10/05 8:55:47 AM EST,CMP 128 Computer Science I,Yes,Don't recall,No,Don't recall,Yes,No,Yes,Don't recall,No,No,Don't recall,Yes,Don't recall,No,Yes,,No Impact,Some Impact,,High Impact,No Impact,Some Impact,,Some Impact,High Impact,No Impact,,Some Impact,High Impact,No Impact,Some Impact,Not Sure,Yes,Yes,No,No,Yes,No,Yes,No Impact,Some Impact,High Impact,Some Impact,Some Impact,,High Impact,Computer Science,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Don't recall,No,Yes,Yes,Don't recall,No,Don't recall,Yes,Science,,,Woman,Multi-Racial,18 and younger
2022/10/05 9:12:02 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,High Impact,High Impact,Some Impact,High Impact,Some Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,Yes,No,No,Yes,Yes,No,No,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,CIS Game Development Option,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,LIberal Arts,,,Man,White,18 and younger
2022/10/05 10:10:51 AM EST,CMP 128 Computer Science I,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,,,Prefer not to say,White,19-20
2022/10/05 10:13:52 AM EST,CMP 128 Computer Science I,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,Yes,No,Yes,Yes,No,No,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,mechanical engineering technology,,,,,,,,,,,,,,,,,,,,,,4.0,moderately interested because it depends on what i need to learn in the future when looking for a programming job.,Man,White,18 and younger
2022/10/05 11:38:15 AM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,High Impact,High Impact,No,No,No,No,No,No,No,No,Some Impact,,,,,,,edam,,,,,,,,,,,,,,,,,,,,,,3.0,im not great at it,Woman,Multi-Racial,18 and younger
2022/10/05 11:38:27 AM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Don't recall,Don't recall,,,High Impact,,,,,,,,,,,,,,No,No,No,No,Yes,Not Sure,Not Sure,No,,,,,,,,Challenger Program,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Engineering,,,Man,No reply,18 and younger
2022/10/05 11:38:32 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Don't recall,No,No,No,No,No,No,No,No,Don't recall,,,,,High Impact,,,,,,,,,,,,No,No,No,No,No,Not Sure,No,No,,,,,,,,CIS Game Development Option,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,First Choice,,,Prefer not to say,White,18 and younger
2022/10/05 11:38:40 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,,,High Impact,,,,,,,,,,,,,High Impact,No,No,No,No,No,No,No,No,,,,,,,,Share Time Engineering,,,,,,,,,,,,,,,,,,,,,,4.0,I like how with computing classes there is a right and wrong answer but still room to be creative. ,Woman,White,18 and younger
2022/10/05 11:39:22 AM EST,CMP 128 Computer Science I,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Engineering Design and Manufacturing (Time Share),,,,,,,,,,,,,,,,,,,,,,3.0,I do not feel as though I need to be extremely well versed in computing for mechanical engineering but I also feel I need to know enough to be useful in making things.,Man,Multi-Racial,18 and younger
2022/10/05 11:39:27 AM EST,CMP 128 Computer Science I,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,,,High Impact,Some Impact,No,No,Yes,Not Sure,Yes,Yes,Not Sure,Not Sure,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Psychology,,,,,,,,,,,,,,,,,,,,,,3.0,"It doesn't have to do with my major, but I have some friends that want to work in STEM and I thought it would be a good idea to try it out and see what it had to offer. I am completing this class for my credits, and although challenging at times, I enjoy learning about something I never would have experienced without the advice of my friends.",Woman,White,19-20
2022/10/05 11:40:26 AM EST,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,Yes,No,No,,,,,,,,Computer Science,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Hispanic/Latino,18 and younger
2022/10/05 11:41:22 AM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Don't recall,,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,,,High Impact,High Impact,High Impact,,,High Impact,High Impact,No,No,No,No,No,No,No,No,Some Impact,,,,High Impact,,,Mechanical Engineering ,,,,,,,,,,,,,,,,,,,,,,4.0,Being the only one that does not know what they are doing and struggling to catch up. ,Woman,Black,18 and younger
2022/10/05 11:41:39 AM EST,CMP 128 Computer Science I,Don't recall,Don't recall,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,,,No Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,,High Impact,High Impact,No,No,No,Yes,Yes,No,No,No,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,Challenger Program,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Don't recall,Don't recall,No,No,No,No,not majoring,,,Man,White,18 and younger
2022/10/05 11:41:49 AM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,Some Impact,Some Impact,,,,,,High Impact,No,No,No,No,No,Yes,No,No,,,,,,,,Undecided,,,,,,,,,,,,,,,,,,,,,,3.0,"It's interesting to learn about the history of coding and how it affected technology for the future, but I'm not sure how I would feel about doing future classes where we type code and solve problems because of how complicated the coding commands can be at times.",Man,White,18 and younger
2022/10/05 11:42:03 AM EST,CMP 128 Computer Science I,No,No,Don't recall,Yes,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,dont have one,,,,,,,,,,,,,,,,,,,,,,4.0,"i was never really interested in computer science back when i took AP comp sci. nothing i did seemed to make sense to me, which took away hope that i would get past the class. when we started doing comp sci at the ccm, everything i did began to add up. it being easier to understand, i started to gain more interest in the subject.",Man,Asian,18 and younger
2022/10/05 11:43:02 AM EST,CMP 128 Computer Science I,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,High Impact,High Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,Yes,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Share time engineering,,,,,,,,,,,,,,,,,,,,,,4.0,I enjoy this class and would take another in the future,Man,White,18 and younger
2022/10/05 11:43:16 AM EST,CMP 128 Computer Science I,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,Highschool dual enrollment program,,,,,,,,,,,,,,,,,,,,,,4.0,I would be interested in taking another computing class because it could help me in the future with the career I wish to pursue.,Man,Hispanic/Latino,18 and younger
2022/10/05 11:43:19 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Engineering Design and Manufacturing (Time Share),,,,,,,,,,,,,,,,,,,,,,3.0,I would not be interested because after this class I will have most of what I need to know for mechanical engineering.,Man,Multi-Racial,18 and younger
2022/10/05 11:48:04 AM EST,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,,,,,,,,,,,,,,,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,,,,,,,didn't send professor screenshot,,,,,,,,,,,,,,,,,,,,,,3.0,need a screenshot for professor Stoll,Man,No reply,18 and younger
2022/10/05 11:48:37 AM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,Some Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No,Not Sure,No,No,Yes,Yes,No,No,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Computer Science,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,First Choice,,,I do not identify,Multi-Racial,18 and younger
2022/10/05 6:36:24 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Don't recall,Yes,Yes,No,No,No,No,No,No,Yes,Some Impact,High Impact,,,,,Some Impact,,,,,,,,High Impact,High Impact,No,Yes,No,Yes,No,No,No,No,,High Impact,,,Some Impact,,,Computer Science,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Don't recall,No,Don't recall,First Choice,,,Man,Asian,21-24
2022/10/05 11:05:46 PM EST,CMP 128 Computer Science I,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No,Yes,Yes,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Computer Science,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Engineering,,,Man,White,21-24
2022/10/06 10:11:16 AM EST,CMP 239 Internet & Web Page Design,Yes,Don't recall,Don't recall,Yes,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,,,High Impact,,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Digital Media Technology,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,LIberal Arts,,,Man,Hispanic/Latino,19-20
2022/10/06 10:12:05 AM EST,CMP 239 Internet & Web Page Design,Yes,Yes,Don't recall,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Computer Science,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,,,Man,Multi-Racial,18 and younger
2022/10/06 10:13:01 AM EST,CMP 239 Internet & Web Page Design,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Information Technology,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Don't recall,No,Yes,No,No,No,No,Don't recall,Engineering,,,Man,Hispanic/Latino,18 and younger
2022/10/06 10:13:11 AM EST,CMP 239 Internet & Web Page Design,Yes,Yes,Don't recall,Yes,Yes,Don't recall,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No,No,No,No,No,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Business and Marketing ,,,,,,,,,,,,,,,,,,,,,,3.0,Im not really exited nor disapointed about taking a computer class.,Woman,Multi-Racial,18 and younger
2022/10/06 10:13:32 AM EST,CMP 239 Internet & Web Page Design,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Some Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Digital Media Technology,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Man,White,21-24
2022/10/06 10:14:08 AM EST,CMP 239 Internet & Web Page Design,Yes,Yes,Don't recall,Yes,Yes,Don't recall,Yes,Yes,No,No,Yes,Yes,No,Yes,No,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,Yes,No,Yes,No,Yes,Yes,No,No,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Information Technology,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Criminal Justice ,,,Woman,Hispanic/Latino,19-20
2022/10/06 10:14:36 AM EST,CMP 239 Internet & Web Page Design,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Web Development Certificate of Achievement,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,I wanted to do computer science but changed to certificate for financial reasons.,,,Woman,Multi-Racial,18 and younger
2022/10/06 10:15:07 AM EST,CMP 239 Internet & Web Page Design,No,No,No,No,No,No,Don't recall,Don't recall,No,No,No,No,No,Don't recall,Yes,High Impact,High Impact,High Impact,Some Impact,,,Some Impact,No Impact,No Impact,High Impact,No Impact,,Some Impact,,,,No,No,No,No,No,No,No,No,High Impact,,,,High Impact,,,Information Technology,No,No,No,No,No,No,No,Yes,Yes,No,No,Don't recall,Don't recall,Yes,Don't recall,Don't recall,No,No,No,Don't recall,used to be comp sci then switched to IT,,,Man,White,21-24
